Unit Code,Unit Title,Dept,Value,Link code,Instance
I01127,U2957PYC | BA (Hons) Media & Communication (with Foundation Year) | Year 0 | Sem,FMC,0,I01127,Sem1
I01127,U2957PYC | BA (Hons) Media & Communication (with Foundation Year) | Year 0 | Sem,FMC,0,I01127,Sem2
I01128,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 0 | Semes,CTS,0,I01128,Sem1
I01128,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 0 | Semes,CTS,0,I01128,Sem2
I01129,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 1 | Semes,CTS,0,I01129,Sem1
I01129,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 1 | Semes,CTS,0,I01129,Sem2
I01130,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 2 | Semes,CTS,0,I01130,Sem1
I01130,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 2 | Semes,CTS,0,I01130,Sem2
I01131,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 3 | Semes,CTS,0,I01131,Sem1
I01131,U3071PYC | BSc (Hons) Creative Computing (with Foundation Year) | Year 3 | Semes,CTS,0,I01131,Sem2
I01132,U3276PYC | BSc (Hons) Interactive Technologies | Year 2 | Semester 1,CTS,0,I01132,Sem1
I01132,U3276PYC | BSc (Hons) Interactive Technologies | Year 2 | Semester 1,CTS,0,I01132,Sem2
I01133,U2954FTC | Study Abroad in the Faculty of Humanities and Social Sciences | Year,SELL,0,I01133,Sem1
I01133,U2954FTC | Study Abroad in the Faculty of Humanities and Social Sciences | Year,SELL,0,I01133,Sem2
I01134,R2231PTC | Professional Doctorate Business Administration (DBA) | Year 2 | Semes,SMI,0,I01134,Sem1
I01134,R2231PTC | Professional Doctorate Business Administration (DBA) | Year 2 | Semes,SMI,0,I01134,Sem2
I01135,R2231PTC | Professional Doctorate Business Administration (DBA) | Year 3 | Semes,SMI,0,I01135,Sem1
I01135,R2231PTC | Professional Doctorate Business Administration (DBA) | Year 3 | Semes,SMI,0,I01135,Sem2
I01136,U2954FTC | Study Abroad in the Faculty of Humanities and Social Sciences | Year,SELL,0,I01136,Sem1
I01136,U2954FTC | Study Abroad in the Faculty of Humanities and Social Sciences | Year,SELL,0,I01136,Sem2
I01137,U3274FTC | BA (Hons) International Business Communication (Top-up) | Year 1 | Se,SELL,0,I01137,Sem1
I01137,U3274FTC | BA (Hons) International Business Communication (Top-up) | Year 1 | Se,SELL,0,I01137,Sem2
I01138,U3274FTC | BA (Hons) International Business Communication (Top-up) | Year 2 | Se,SELL,0,I01138,Sem1
I01138,U3274FTC | BA (Hons) International Business Communication (Top-up) | Year 2 | Se,SELL,0,I01138,Sem2
I01139,U3275FTC | BA (Hons) International Trade and Business Communication (Top-Up) | Y,SELL,0,I01139,Sem1
I01139,U3275FTC | BA (Hons) International Trade and Business Communication (Top-Up) | Y,SELL,0,I01139,Sem2
I01140,P2702PTC | MSc Health Psychology | Year 1 | Semester 1,PSYC,0,I01140,Sem1
I01140,P2702PTC | MSc Health Psychology | Year 1 | Semester 1,PSYC,0,I01140,Sem2
I01140,U3275FTC | BA (Hons) International Trade and Business Communication (Top-Up) | Y,SELL,0,I01140,Sem1
I01140,U3275FTC | BA (Hons) International Trade and Business Communication (Top-Up) | Y,SELL,0,I01140,Sem2
I01141,U1592PTD | BSc (Hons) Counter Fraud and Criminal Justice Studies (Distance Learn,SCCJ,0,I01141,Sem1
I01141,U1592PTD | BSc (Hons) Counter Fraud and Criminal Justice Studies (Distance Learn,SCCJ,0,I01141,Sem2
I01142,U1592PTD | BSc (Hons) Counter Fraud and Criminal Justice Studies (Distance Learn,SCCJ,0,I01142,Sem1
I01142,U1592PTD | BSc (Hons) Counter Fraud and Criminal Justice Studies (Distance Learn,SCCJ,0,I01142,Sem2
I01143,U3248PYC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime Dual Degree,SCCJ,0,I01143,Sem1
I01143,U3248PYC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime Dual Degree,SCCJ,0,I01143,Sem2
I01144,U3248PYC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime Dual Degree,SCCJ,0,I01144,Sem1
I01144,U3248PYC | BSc (Hons) Counter Terrorism Intelligence and Cybercrime Dual Degree,SCCJ,0,I01144,Sem2
I01145,U2113PTD | BSc (Hons) Crime and Criminology (Distance Learning) | Year 4 | Semes,SCCJ,0,I01145,Sem1
I01145,U2113PTD | BSc (Hons) Crime and Criminology (Distance Learning) | Year 4 | Semes,SCCJ,0,I01145,Sem2
I01146,U2113PTD | BSc (Hons) Crime and Criminology (Distance Learning) | Year 5 | Semes,SCCJ,0,I01146,Sem1
I01146,U2113PTD | BSc (Hons) Crime and Criminology (Distance Learning) | Year 5 | Semes,SCCJ,0,I01146,Sem2
I01147,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 5 |,SCCJ,0,I01147,Sem1
I01147,U2459PTD | BSc (Hons) Policing and Investigation (Distance Learning) | Year 5 |,SCCJ,0,I01147,Sem2
I01148,U1565PTD | BSc (Hons) Risk and Security Management (Distance Learning) | Year 5,SCCJ,0,I01148,Sem1
I01148,U1565PTD | BSc (Hons) Risk and Security Management (Distance Learning) | Year 5,SCCJ,0,I01148,Sem2
I01149,U2505FTCY | Exchange Programme in the Faculty of Humanities and Social SciencesS,SELL,0,I01149,Sem1
I01149,U2505FTCY | Exchange Programme in the Faculty of Humanities and Social SciencesS,SELL,0,I01149,Sem2
I01150,P2681FTC | MSc Criminal Justice (Campus) | Year 1 | Semester 1,SCCJ,0,I01150,Sem1
I01150,P2681FTC | MSc Criminal Justice (Campus) | Year 1 | Semester 1,SCCJ,0,I01150,Sem2
I01151,P2682PTD | MSc Criminal Justice (Distance Learning) | Year 2 | Semester 1,SCCJ,0,I01151,Sem1
I01151,P2682PTD | MSc Criminal Justice (Distance Learning) | Year 2 | Semester 1,SCCJ,0,I01151,Sem2
I01154,U0223PYC | BSc (Hons) Geology | Year 2 | Semester 1,SEGG,0,I01154,Sem1
I01154,U0223PYC | BSc (Hons) Geology | Year 2 | Semester 1,SEGG,0,I01154,Sem2
I01155,U0223PYC | BSc (Hons) Geology | Year 3 | Semester 1,SEGG,0,I01155,Sem1
I01155,U0223PYC | BSc (Hons) Geology | Year 3 | Semester 1,SEGG,0,I01155,Sem2
I01156,U0251PYC | BSc (Hons) Pharmacology | Year 1 | Semester 1,PHBM,0,I01156,Sem1
I01156,U0251PYC | BSc (Hons) Pharmacology | Year 1 | Semester 1,PHBM,0,I01156,Sem2
I01157,U0251PYC | BSc (Hons) Pharmacology | Year 2 | Semester 1,PHBM,0,I01157,Sem1
I01157,U0251PYC | BSc (Hons) Pharmacology | Year 2 | Semester 1,PHBM,0,I01157,Sem2
I01158,U0251PYC | BSc (Hons) Pharmacology | Year 3 | Semester 1,PHBM,0,I01158,Sem1
I01158,U0251PYC | BSc (Hons) Pharmacology | Year 3 | Semester 1,PHBM,0,I01158,Sem2
I01159,P1752FTC | LLM Law (Full Time) | Year 1 | Semester 2,LAW,0,I01159,Sem1
I01159,P1752FTC | LLM Law (Full Time) | Year 1 | Semester 2,LAW,0,I01159,Sem2
I01160,U3216FTC | BSc (Hons) Sport Management (Top-up) | Year 3 | Semester 1,SHES,0,I01160,Sem1
I01160,U3216FTC | BSc (Hons) Sport Management (Top-up) | Year 3 | Semester 1,SHES,0,I01160,Sem2
I01161,U3217FTC | BSc (Hons) Sports Coaching (Top-up) | Year 3 | Semester 1,SHES,0,I01161,Sem1
I01161,U3217FTC | BSc (Hons) Sports Coaching (Top-up) | Year 3 | Semester 1,SHES,0,I01161,Sem2
I01162,P3493FTC | MSc Economic Crime (Full Time) | Year 1 | Semester 2,SCCJ,0,I01162,Sem1
I01162,P3493FTC | MSc Economic Crime (Full Time) | Year 1 | Semester 2,SCCJ,0,I01162,Sem2
I01163,P2297PTC | MSc Crisis and Disaster Management | Year 1 | Semester 1,SEGG,0,I01163,Sem1
I01163,P2297PTC | MSc Crisis and Disaster Management | Year 1 | Semester 1,SEGG,0,I01163,Sem2
I01164,P2082PTC | MSc Engineering Geology | Year 1 | Semester 1,SEGG,0,I01164,Sem1
I01164,P2082PTC | MSc Engineering Geology | Year 1 | Semester 1,SEGG,0,I01164,Sem2
I01165,P3505PTD | Post Graduate Diploma Cyber Security & Digital Forensics (Dl) | Year,COMP,0,I01165,Sem1
I01165,P3505PTD | Post Graduate Diploma Cyber Security & Digital Forensics (Dl) | Year,COMP,0,I01165,Sem2
I01166,P1348FTC | MSc Forensic Psychology | Year 1 | Semester 1,PSYC,0,I01166,Sem1
I01166,P1348FTC | MSc Forensic Psychology | Year 1 | Semester 1,PSYC,0,I01166,Sem2
I01167,P0620FTC | MSc Geographical Information Systems | Year 1 | Semester 1,SEGG,0,I01167,Sem1
I01167,P0620FTC | MSc Geographical Information Systems | Year 1 | Semester 1,SEGG,0,I01167,Sem2
I01168,P2299FTC | MSc Geological and Environmental Hazards | Year 1 | Semester 1,SEGG,0,I01168,Sem1
I01168,P2299FTC | MSc Geological and Environmental Hazards | Year 1 | Semester 1,SEGG,0,I01168,Sem2
I01169,P2081FTC | MSc Social Work | Year 1 | Semester 1,SHCP,0,I01169,Sem1
I01169,P2081FTC | MSc Social Work | Year 1 | Semester 1,SHCP,0,I01169,Sem2
I01170,P1894FTC | MSc Sports Performance | Year 1 | Semester 2,SHES,0,I01170,Sem1
I01170,P1894FTC | MSc Sports Performance | Year 1 | Semester 2,SHES,0,I01170,Sem2
I01171,P1894FTC | MSc Sport Performance | Year 1 | Semester 1,SHES,0,I01171,Sem1
I01171,P1894FTC | MSc Sport Performance | Year 1 | Semester 1,SHES,0,I01171,Sem2
I01172,P9043SCC | Prescribing for Nurses - Independent and Supplementary (V300) | Year,SHCP,0,I01172,Sem1
I01172,P9043SCC | Prescribing for Nurses - Independent and Supplementary (V300) | Year,SHCP,0,I01172,Sem2
I01173,R2608PTC | Professional Doctorate Sport Exercise & Health Science | Year 1 | Sem,SHES,0,I01173,Sem1
I01173,R2608PTC | Professional Doctorate Sport Exercise & Health Science | Year 1 | Sem,SHES,0,I01173,Sem2
I01174,R2607PTC | Professional Doctorate Sport & Exercise Psychology | Year 1 | Semeste,SHES,0,I01174,Sem1
I01174,R2607PTC | Professional Doctorate Sport & Exercise Psychology | Year 1 | Semeste,SHES,0,I01174,Sem2
I01175,U2896PDC | BEng (Hons) Civil Engineering (DA) | Year 5 | Semester 1,SCES,0,I01175,Sem1
I01175,U2896PDC | BEng (Hons) Civil Engineering (DA) | Year 5 | Semester 1,SCES,0,I01175,Sem2
I01176,U0965PYC | BEng (Hons) Construction Engineering Management | Year 3 | Semester 1,SCES,0,I01176,Sem1
I01176,U0965PYC | BEng (Hons) Construction Engineering Management | Year 3 | Semester 1,SCES,0,I01176,Sem2
I01177,U2717PDC | BEng (Hons) Electronic Engineering (Top-Up) (DA) | Year 3 | Semester,SENE,0,I01177,Sem1
I01177,U2717PDC | BEng (Hons) Electronic Engineering (Top-Up) (DA) | Year 3 | Semester,SENE,0,I01177,Sem2
I01178,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 0,SENE,0,I01178,Sem1
I01178,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 0,SENE,0,I01178,Sem2
I01179,U2947PDC | BEng (Hons) Mechanical and Manufacturing Engineering (Top-up) (Degree,SMDE,0,I01179,Sem1
I01179,U2947PDC | BEng (Hons) Mechanical and Manufacturing Engineering (Top-up) (Degree,SMDE,0,I01179,Sem2
I01180,P3527FTC | MSc Systems Engineering | Year 1 | Semester 2,SMDE,0,I01180,Sem1
I01180,P3527FTC | MSc Systems Engineering | Year 1 | Semester 2,SMDE,0,I01180,Sem2
I01181,P3527FTC | MSc Systems Engineering | Year 1 | Semester 1,SMDE,0,I01181,Sem1
I01181,P3527FTC | MSc Systems Engineering | Year 1 | Semester 1,SMDE,0,I01181,Sem2
I01182,P3527PTC | MSc Systems Engineering | Year 1 | Semester 1,SMDE,0,I01182,Sem1
I01182,P3527PTC | MSc Systems Engineering | Year 1 | Semester 1,SMDE,0,I01182,Sem2
I01183,U2715PDC | BSc (Hons) Building Surveying (Degree Apprenticeship) | Year 5 | Seme,SCES,0,I01183,Sem1
I01183,U2715PDC | BSc (Hons) Building Surveying (Degree Apprenticeship) | Year 5 | Seme,SCES,0,I01183,Sem2
I01184,U0058PYC | BSc (Hons) Business Information Systems | Year 3 | Semester 1,COMP,0,I01184,Sem1
I01184,U0058PYC | BSc (Hons) Business Information Systems | Year 3 | Semester 1,COMP,0,I01184,Sem2
I01185,U2365PYC | BSc (Hons) Computer Networks | Year 1 | Semester 1,COMP,0,I01185,Sem1
I01185,U2365PYC | BSc (Hons) Computer Networks | Year 1 | Semester 1,COMP,0,I01185,Sem2
I01186,U2365PYC | BSc (Hons) Computer Networks | Year 2 | Semester 1,COMP,0,I01186,Sem1
I01186,U2365PYC | BSc (Hons) Computer Networks | Year 2 | Semester 1,COMP,0,I01186,Sem2
I01187,U2365PYC | BSc (Hons) Computer Networks | Year 3 | Semester 1,COMP,0,I01187,Sem1
I01187,U2365PYC | BSc (Hons) Computer Networks | Year 3 | Semester 1,COMP,0,I01187,Sem2
I01188,U2745PDC | BSc (Hons) Quantity Surveying (Degree Apprenticeship) | Year 5 | Seme,SCES,0,I01188,Sem1
I01188,U2745PDC | BSc (Hons) Quantity Surveying (Degree Apprenticeship) | Year 5 | Seme,SCES,0,I01188,Sem2
I01189,U2897PDC | BSc (Hons) Real Estate (Degree Apprenticeship) | Year 3 | Semester 1,SCES,0,I01189,Sem1
I01189,U2897PDC | BSc (Hons) Real Estate (Degree Apprenticeship) | Year 3 | Semester 1,SCES,0,I01189,Sem2
I01190,U2897PDC | BSc (Hons) Real Estate (Degree Apprenticeship) | Year 4 | Semester 1,SCES,0,I01190,Sem1
I01190,U2897PDC | BSc (Hons) Real Estate (Degree Apprenticeship) | Year 4 | Semester 1,SCES,0,I01190,Sem2
I01191,U2897PDC | BSc (Hons) Real Estate (Degree Apprenticeship) | Year 5 | Semester 1,SCES,0,I01191,Sem1
I01191,U2897PDC | BSc (Hons) Real Estate (Degree Apprenticeship) | Year 5 | Semester 1,SCES,0,I01191,Sem2
I01192,U2684PYC | MMath Mathematics | Year 4 | Semester 1,SMAP,0,I01192,Sem1
I01192,U2684PYC | MMath Mathematics | Year 4 | Semester 1,SMAP,0,I01192,Sem2
I01193,P2657FTC | MSc Building Information Management | Year 1 | Semester 1,SCES,0,I01193,Sem1
I01193,P2657FTC | MSc Building Information Management | Year 1 | Semester 1,SCES,0,I01193,Sem2
I01194,P1704FTC | MSc Computer Network Administration and Management | Year 1 | Semeste,COMP,0,I01194,Sem1
I01194,P1704FTC | MSc Computer Network Administration and Management | Year 1 | Semeste,COMP,0,I01194,Sem2
I01195,P0054FTC | MSc Information Systems | Year 1 | Semester 1,COMP,0,I01195,Sem1
I01195,P0054FTC | MSc Information Systems | Year 1 | Semester 1,COMP,0,I01195,Sem2
I01196,P1706FTC | MSc Mechanical Engineering | Year 1 | Semester 1,SMDE,0,I01196,Sem1
I01196,P1706FTC | MSc Mechanical Engineering | Year 1 | Semester 1,SMDE,0,I01196,Sem2
I01197,P2594FTC | MSc Petroleum and Gas Engineering | Year 1 | Semester 1,SENE,0,I01197,Sem1
I01197,P2594FTC | MSc Petroleum and Gas Engineering | Year 1 | Semester 1,SENE,0,I01197,Sem2
I01198,U2038PYC | LLB (Hons) Law | Year 4 | Semester 1,LAW,0,I01198,Sem1
I01198,U2038PYC | LLB (Hons) Law | Year 4 | Semester 1,LAW,0,I01198,Sem2
I01198,P2702PTC | MSc Health Psychology | Year 2 | Semester 1,PSYC,0,I01198,Sem1
I01198,P2702PTC | MSc Health Psychology | Year 2 | Semester 1,PSYC,0,I01198,Sem2
I01199,U2390PYC | LLB (Hons) Law with Criminology | Year 4 | Semester 1,LAW,0,I01199,Sem1
I01199,U2390PYC | LLB (Hons) Law with Criminology | Year 4 | Semester 1,LAW,0,I01199,Sem2
I01199,P2861FTC | MSc Physician Associate Studies | Year 1 | Semester 1,SHCP,0,I01199,Sem1
I01199,P2861FTC | MSc Physician Associate Studies | Year 1 | Semester 1,SHCP,0,I01199,Sem2
I01200,U2391PYC | LLB (Hons) Law with International Relations | Year 4 | Semester 1,LAW,0,I01200,Sem1
I01200,U2391PYC | LLB (Hons) Law with International Relations | Year 4 | Semester 1,LAW,0,I01200,Sem2
I01200,P2861FTC | MSc Physician Associate Studies | Year 2 | Semester 1,SHCP,0,I01200,Sem1
I01200,P2861FTC | MSc Physician Associate Studies | Year 2 | Semester 1,SHCP,0,I01200,Sem2
I01201,P2378PTC | MArch Architecture | Year 3 | Semester 1,ARCH,0,I01201,Sem1
I01201,P2378PTC | MArch Architecture | Year 3 | Semester 1,ARCH,0,I01201,Sem2
I01202,P2378PTC | MArch Architecture | Year 4 | Semester 1,ARCH,0,I01202,Sem1
I01202,P2378PTC | MArch Architecture | Year 4 | Semester 1,ARCH,0,I01202,Sem2
I01203,U2516PYC | BA (Hons) Interior Architecture and Design | Year 4 | Semester 1,ARCH,0,I01203,Sem1
I01203,U2516PYC | BA (Hons) Interior Architecture and Design | Year 4 | Semester 1,ARCH,0,I01203,Sem2
I01203,P2921PDC | MSc Risk and Safety Leadership (Da) | Year 1 | Semester 1,SMI,0,I01203,Sem1
I01203,P2921PDC | MSc Risk and Safety Leadership (Da) | Year 1 | Semester 1,SMI,0,I01203,Sem2
I01204,P2681PTC | MSc Criminal Justice (Campus) | Year 2 | Semester 1,SCCJ,0,I01204,Sem1
I01204,P2681PTC | MSc Criminal Justice (Campus) | Year 2 | Semester 1,SCCJ,0,I01204,Sem2
I01205,N9043SCC | Prescribing for Nurses: Independent and Supplementary (V300) (Level 7,SHCP,0,I01205,Sem1
I01205,N9043SCC | Prescribing for Nurses: Independent and Supplementary (V300) (Level 7,SHCP,0,I01205,Sem2
I01206,P0025FTC | MSc Coastal and Marine Resource Management | Year 1 | Semester 1,SEGG,0,I01206,Sem1
I01206,P0025FTC | MSc Coastal and Marine Resource Management | Year 1 | Semester 1,SEGG,0,I01206,Sem2
I01207,P2082FTC | MSc Engineering Geology | Year 1 | Semester 1,SEGG,0,I01207,Sem1
I01207,P2082FTC | MSc Engineering Geology | Year 1 | Semester 1,SEGG,0,I01207,Sem2
I01208,P2297FTC | MSc Crisis and Disaster Management | Year 1 | Semester 1,SEGG,0,I01208,Sem1
I01208,P2297FTC | MSc Crisis and Disaster Management | Year 1 | Semester 1,SEGG,0,I01208,Sem2
I01209,P3388PTC | MSc Civil Engineering | Year 2 | Semester 1,SCES,0,I01209,Sem1
I01209,P3388PTC | MSc Civil Engineering | Year 2 | Semester 1,SCES,0,I01209,Sem2
I01210,P3389PTC | MSc Building Information Management | Year 2 | Semester 1,SCES,0,I01210,Sem1
I01210,P3389PTC | MSc Building Information Management | Year 2 | Semester 1,SCES,0,I01210,Sem2
I01211,P3390PTC | MSc Construction Project Management | Year 2 | Semester 1,SCES,0,I01211,Sem1
I01211,P3390PTC | MSc Construction Project Management | Year 2 | Semester 1,SCES,0,I01211,Sem2
I01212,P3391PTC | MSc Real Estate Management | Year 2 | Semester 1,SCES,0,I01212,Sem1
I01212,P3391PTC | MSc Real Estate Management | Year 2 | Semester 1,SCES,0,I01212,Sem2
I01213,P3392PTC | MSc Quantity Surveying | Year 2 | Semester 1,SCES,0,I01213,Sem1
I01213,P3392PTC | MSc Quantity Surveying | Year 2 | Semester 1,SCES,0,I01213,Sem2
I01214,P3422PTC | MSc Water and Environmental Engineering | Year 2 | Semester 1,SCES,0,I01214,Sem1
I01214,P3422PTC | MSc Water and Environmental Engineering | Year 2 | Semester 1,SCES,0,I01214,Sem2
I01215,U0965PYC | BEng (Hons) Construction Engineering Management | Year 2 | Semester 1,SCES,0,I01215,Sem1
I01215,U0965PYC | BEng (Hons) Construction Engineering Management | Year 2 | Semester 1,SCES,0,I01215,Sem2
I01216,U2684PYC | MMath Mathematics | Year 2 | Semester 1,SMAP,0,I01216,Sem1
I01216,U2684PYC | MMath Mathematics | Year 2 | Semester 1,SMAP,0,I01216,Sem2
I01217,U2684PYC | MMath Mathematics | Year 3 | Semester 1,SMAP,0,I01217,Sem1
I01217,U2684PYC | MMath Mathematics | Year 3 | Semester 1,SMAP,0,I01217,Sem2
I01218,R3396PTC | MPhil Accounting Economics and Finance | Semester 1,AEF,0,I01218,Sem1
I01218,R3396PTC | MPhil Accounting Economics and Finance | Semester 1,AEF,0,I01218,Sem2
I01219,R3396FTC | MPhil Accounting Economics and Finance | Semester 1,AEF,0,I01219,Sem1
I01219,R3396FTC | MPhil Accounting Economics and Finance | Semester 1,AEF,0,I01219,Sem2
I01220,R2204FTC | MPhil Art Design and Performance | Semester 1,ADP,0,I01220,Sem1
I01220,R2204FTC | MPhil Art Design and Performance | Semester 1,ADP,0,I01220,Sem2
I01221,R2204PTC | MPhil Art Design and Performance | Semester 1,ADP,0,I01221,Sem1
I01221,R2204PTC | MPhil Art Design and Performance | Semester 1,ADP,0,I01221,Sem2
I01222,P2681PTC | MSc Criminal Justice (Campus) | Year 1 | Semester 1,SCCJ,0,I01222,Sem1
I01222,P2681PTC | MSc Criminal Justice (Campus) | Year 1 | Semester 1,SCCJ,0,I01222,Sem2
I01224,P0025FTC | MSc Coastal and Marine Resource Management | Year 1 | Semester 2,SEGG,0,I01224,Sem1
I01224,P0025FTC | MSc Coastal and Marine Resource Management | Year 1 | Semester 2,SEGG,0,I01224,Sem2
I01225,P0054FTC | MSc Information Systems | Year 1 | Semester 2,COMP,0,I01225,Sem1
I01225,P0054FTC | MSc Information Systems | Year 1 | Semester 2,COMP,0,I01225,Sem2
I01226,P0620FTC | MSc Geographical Information Systems | Year 1 | Semester 2,SEGG,0,I01226,Sem1
I01226,P0620FTC | MSc Geographical Information Systems | Year 1 | Semester 2,SEGG,0,I01226,Sem2
I01227,P1704FTC | MSc Computer Network Administration and Management | Year 1 | Semeste,COMP,0,I01227,Sem1
I01227,P1704FTC | MSc Computer Network Administration and Management | Year 1 | Semeste,COMP,0,I01227,Sem2
I01228,P1706FTC | MSc Mechanical Engineering | Year 1 | Semester 2,SMDE,0,I01228,Sem1
I01228,P1706FTC | MSc Mechanical Engineering | Year 1 | Semester 2,SMDE,0,I01228,Sem2
I01229,P3095FTC | MSc Cyber Security and Forensic Information Technology (Full Time) |,COMP,0,I01229,Sem1
I01229,P3095FTC | MSc Cyber Security and Forensic Information Technology (Full Time) |,COMP,0,I01229,Sem2
I01230,P2082FTC | MSc Engineering Geology | Year 1 | Semester 2,SEGG,0,I01230,Sem1
I01230,P2082FTC | MSc Engineering Geology | Year 1 | Semester 2,SEGG,0,I01230,Sem2
I01231,P2929FTD | MA International Relations (DL) | Year 1 | Semester 2,SASSHPL,0,I01231,Sem1
I01231,P2929FTD | MA International Relations (DL) | Year 1 | Semester 2,SASSHPL,0,I01231,Sem2
I01232,P2299FTC | MSc Geological and Environmental Hazards | Year 1 | Semester 2,SEGG,0,I01232,Sem1
I01232,P2299FTC | MSc Geological and Environmental Hazards | Year 1 | Semester 2,SEGG,0,I01232,Sem2
I01233,P2377FTC | MSc Logistics and Supply Chain Management | Year 1 | Semester 2,SMAP,0,I01233,Sem1
I01233,P2377FTC | MSc Logistics and Supply Chain Management | Year 1 | Semester 2,SMAP,0,I01233,Sem2
I01234,P2562FTC | MSc Energy and Power Systems Management | Year 1 | Semester 2,SENE,0,I01234,Sem1
I01234,P2562FTC | MSc Energy and Power Systems Management | Year 1 | Semester 2,SENE,0,I01234,Sem2
I01235,P2667FTC | MSc Medical Biotechnology | Year 1 | Semester 2,PHBM,0,I01235,Sem1
I01235,P2667FTC | MSc Medical Biotechnology | Year 1 | Semester 2,PHBM,0,I01235,Sem2
I01236,P2918FTC | MSc Engineering Management | Year 1 | Semester 2,SMDE,0,I01236,Sem1
I01236,P2918FTC | MSc Engineering Management | Year 1 | Semester 2,SMDE,0,I01236,Sem2
I01237,P2926FTC | MSc Electronic and Electrical Engineering | Year 1 | Semester 2,SENE,0,I01237,Sem1
I01237,P2926FTC | MSc Electronic and Electrical Engineering | Year 1 | Semester 2,SENE,0,I01237,Sem2
I01238,P3099FTC | MSc Marketing Analytics | Year 1 | Semester 2,SMI,0,I01238,Sem1
I01238,P3099FTC | MSc Marketing Analytics | Year 1 | Semester 2,SMI,0,I01238,Sem2
I01239,P3140FTC | MSc Clinical Exercise Science | Year 1 | Semester 2,SHES,0,I01239,Sem1
I01239,P3140FTC | MSc Clinical Exercise Science | Year 1 | Semester 2,SHES,0,I01239,Sem2
I01240,P3215FTC | MSc Sport Management | Year 1 | Semester 2,SHES,0,I01240,Sem1
I01240,P3215FTC | MSc Sport Management | Year 1 | Semester 2,SHES,0,I01240,Sem2
I01241,P3232FTC | MSc Physiotherapy (Pre-Registration) | Year 1 | Semester 2,SHES,0,I01241,Sem1
I01241,P3232FTC | MSc Physiotherapy (Pre-Registration) | Year 1 | Semester 2,SHES,0,I01241,Sem2
I01242,P3232FTC | MSc Physiotherapy (Pre-Registration) | Year 2 | Semester 2,SHES,0,I01242,Sem1
I01242,P3232FTC | MSc Physiotherapy (Pre-Registration) | Year 2 | Semester 2,SHES,0,I01242,Sem2
I01243,P3278FTC | MSc Advanced Manufacturing | Year 1 | Semester 2,SMDE,0,I01243,Sem1
I01243,P3278FTC | MSc Advanced Manufacturing | Year 1 | Semester 2,SMDE,0,I01243,Sem2
I01244,P3316FTC | MSc Environmental Geology and Land Contamination | Year 1 | Semester,SEGG,0,I01244,Sem1
I01244,P3316FTC | MSc Environmental Geology and Land Contamination | Year 1 | Semester,SEGG,0,I01244,Sem2
I01245,P3388FTC | MSc Civil Engineering | Year 1 | Semester 2,SCES,0,I01245,Sem1
I01245,P3388FTC | MSc Civil Engineering | Year 1 | Semester 2,SCES,0,I01245,Sem2
I01246,P3389FTC | MSc Building Information Management | Year 1 | Semester 2,SCES,0,I01246,Sem1
I01246,P3389FTC | MSc Building Information Management | Year 1 | Semester 2,SCES,0,I01246,Sem2
I01247,P3390FTC | MSc Construction Project Management | Year 1 | Semester 2,SCES,0,I01247,Sem1
I01247,P3390FTC | MSc Construction Project Management | Year 1 | Semester 2,SCES,0,I01247,Sem2
I01248,P3391FTC | MSc Real Estate Management | Year 1 | Semester 2,SCES,0,I01248,Sem1
I01248,P3391FTC | MSc Real Estate Management | Year 1 | Semester 2,SCES,0,I01248,Sem2
I01249,P3392FTC | MSc Quanity Surveying | Year 1 | Semester 2,SCES,0,I01249,Sem1
I01249,P3392FTC | MSc Quanity Surveying | Year 1 | Semester 2,SCES,0,I01249,Sem2
I01250,P3422FTC | MSc Water and Environmental Engineering | Year 1 | Semester 2,SCES,0,I01250,Sem1
I01250,P3422FTC | MSc Water and Environmental Engineering | Year 1 | Semester 2,SCES,0,I01250,Sem2
I01251,P3529FTC | MA Film and Television Production | Year 1 | Semester 2,FMC,0,I01251,Sem1
I01251,P3529FTC | MA Film and Television Production | Year 1 | Semester 2,FMC,0,I01251,Sem2
I01252,U1898FTD | BSc (Hons) Computing and Information Systems (Distance Learning) (Top,COMP,0,I01252,Sem1
I01252,U1898FTD | BSc (Hons) Computing and Information Systems (Distance Learning) (Top,COMP,0,I01252,Sem2
I01253,N3510SCD | NCBSC International Qualified Teacher Status (iQTS) (Distance Learnin,SELL,0,I01253,Sem1
I01253,N3510SCD | NCBSC International Qualified Teacher Status (iQTS) (Distance Learnin,SELL,0,I01253,Sem2
I01254,P0054FTC | MSc Information Systems | Year 2 | Semester 2,COMP,0,I01254,Sem1
